,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
4541,KTR,2018-07-11,2020-05-16,675,Wednesday,321009,USD,37123,500000,43646,0.074246,1.1757131697330496,0.087292,40-55,F,fbrewer,valeriebean@yahoo.com,Kayla Jackson,F,62
4542,AKX,2018-12-25,2019-06-01,158,Tuesday,439541,USD,49241,500001,409575,0.09848180303639392,8.317763652241018,0.8191483617032765,40-50,B,fisherjennifer,lindacohen@quinn.net,Mary Brown,F,64
4543,AKX,2018-01-23,2018-03-14,50,Tuesday,473936,GBP,58477,500002,184773,0.11695353218587126,3.159755117396583,0.3695445218219127,30-40,M,fisherjennifer,lindacohen@quinn.net,Mary Brown,F,64
4544,BYU,2019-01-31,2019-06-21,141,Thursday,420964,EUR,17180,500002,294798,0.03435986256054976,17.159371362048894,0.5895936416254335,25-45,M,fisherjennifer,lindacohen@quinn.net,Mary Brown,F,64
4545,AKX,2019-04-25,2020-11-19,574,Thursday,102257,GBP,64022,499997,84525,0.1280447682686096,1.3202492893068007,0.16905101430608582,30-35,F,fisherjennifer,lindacohen@quinn.net,Mary Brown,F,64
4546,KTR,2019-05-03,2020-01-06,248,Friday,419599,USD,30085,500001,185330,0.06016987966024068,6.160212730596643,0.37065925868148264,35-45,M,fisherjennifer,lindacohen@quinn.net,Mary Brown,F,64
4547,GRZ,2019-03-03,2020-10-09,586,Sunday,262010,USD,47886,500001,114531,0.09577180845638308,2.3917428893622352,0.22906154187691624,20-45,F,mary78,lucascarmen@wilson-cox.com,Brooke Goodman,F,75
4548,GRZ,2018-05-08,2018-09-11,126,Tuesday,746732,USD,57330,500002,240457,0.11465954136183455,4.1942612942612945,0.4809120763516946,40-50,M,mary78,lucascarmen@wilson-cox.com,Brooke Goodman,F,75
4549,KTR,2019-07-21,2020-01-21,184,Sunday,661130,USD,30535,500001,147983,0.06106987786024428,4.8463402652693635,0.29596540806918387,30-40,M,mary78,lucascarmen@wilson-cox.com,Brooke Goodman,F,75
4550,GRZ,2018-08-22,2019-06-03,285,Wednesday,574700,GBP,9267,500003,521824,0.01853388879666722,56.30991690946369,1.043641738149571,20-40,B,mary78,lucascarmen@wilson-cox.com,Brooke Goodman,F,75
4551,KTR,2019-02-26,2021-02-17,722,Tuesday,578398,EUR,77946,499997,219257,0.15589293535761214,2.8129345957457725,0.4385166310997866,20-35,M,thompsonmary,michaelpatton@henderson.com,Ms. Heather Hart,F,68
4552,GRZ,2018-11-09,2018-09-27,-43,Friday,677561,USD,17172,499998,177635,0.034344137376549504,10.344456091311438,0.3552714210856843,30-50,F,thompsonmary,michaelpatton@henderson.com,Ms. Heather Hart,F,68
4553,AKX,2019-03-06,2020-07-16,498,Wednesday,874143,GBP,26181,499999,842208,0.05236210472420945,32.16867193766472,1.6844193688387377,35-55,B,thompsonmary,michaelpatton@henderson.com,Ms. Heather Hart,F,68
4554,KTR,2018-03-08,2020-01-31,694,Thursday,47990,USD,26571,499999,2766,0.05314210628421257,0.10409845320085807,0.005532011064022128,25-45,F,thompsonmary,michaelpatton@henderson.com,Ms. Heather Hart,F,68
4555,GRZ,2019-01-28,2019-05-24,116,Monday,541185,USD,39708,500001,268360,0.07941584116831767,6.758335851717538,0.5367189265621469,25-40,F,thompsonmary,michaelpatton@henderson.com,Ms. Heather Hart,F,68
4556,KTR,2018-08-31,2019-01-19,141,Friday,757138,EUR,58713,499998,558900,0.11742646970587882,9.519186551530325,1.117804471217885,30-35,M,michaelhernandez,sara78@baker.biz,Michele Rodriguez,F,27
4557,AKX,2017-02-11,2019-08-24,924,Saturday,180225,GBP,17017,500001,99271,0.034033931932136136,5.83363695128401,0.19854160291679418,35-45,F,michaelhernandez,sara78@baker.biz,Michele Rodriguez,F,27
4558,KTR,2019-01-08,2021-08-02,937,Tuesday,621847,EUR,41344,500000,28225,0.082688,0.682686726006192,0.05645,25-35,M,nicholashansen,millerbrandon@yahoo.com,Adam Green,M,29
4559,GRZ,2017-07-12,2019-05-15,672,Wednesday,208745,USD,49634,500000,121796,0.099268,2.4538824193093443,0.243592,20-30,B,nicholashansen,millerbrandon@yahoo.com,Adam Green,M,29
4560,KTR,2018-04-20,2019-01-10,265,Friday,228068,EUR,31115,500000,207583,0.06223,6.671476779688253,0.415166,40-55,F,dianebennett,kevin20@gmail.com,Kevin Krause,M,79
4561,BYU,2017-09-15,2018-01-28,135,Friday,589420,USD,16968,499996,76074,0.03393627149017192,4.483380480905233,0.15214921719373756,35-55,F,dianebennett,kevin20@gmail.com,Kevin Krause,M,79
4562,AKX,2019-03-31,2019-10-12,195,Sunday,968708,GBP,67217,499999,251964,0.13443426886853774,3.7485160004165614,0.5039290078580158,40-60,F,dianebennett,kevin20@gmail.com,Kevin Krause,M,79
4563,AKX,2017-04-11,2018-08-29,505,Tuesday,316007,GBP,53370,499996,206699,0.10674085392683141,3.872943601274124,0.4134013072104577,20-25,F,dianebennett,kevin20@gmail.com,Kevin Krause,M,79
4564,BYU,2018-12-08,2020-07-18,588,Saturday,960748,GBP,47582,499998,201043,0.09516438065752263,4.225190197974023,0.4020876083504334,30-45,M,kgraves,andrea28@hickman.com,Kendra Hendricks,F,89
4565,BYU,2017-06-09,2018-01-12,217,Friday,36381,GBP,33834,499999,36320,0.06766813533627067,1.0734763847017792,0.07264014528029056,30-35,B,kgraves,andrea28@hickman.com,Kendra Hendricks,F,89
4566,KTR,2018-02-15,2019-12-12,665,Thursday,606714,EUR,45041,499997,298117,0.09008254049524297,6.6187917675007215,0.5962375774254646,25-35,B,kgraves,andrea28@hickman.com,Kendra Hendricks,F,89
4567,KTR,2018-04-21,2018-05-17,26,Saturday,805216,EUR,43228,500001,198829,0.08645582708834583,4.599541963542149,0.3976572046855906,20-40,F,kgraves,andrea28@hickman.com,Kendra Hendricks,F,89
4568,GRZ,2018-03-21,2019-11-16,605,Wednesday,822827,USD,13691,500000,659951,0.027382,48.203272222628,1.319902,30-45,F,ghogan,sheila85@weber-jordan.com,Alicia Davis,F,29
4569,AKX,2019-03-01,2020-12-28,668,Friday,5700,GBP,10228,499998,4265,0.0204560818243273,0.4169925694172859,0.008530034120136481,40-50,M,ghogan,sheila85@weber-jordan.com,Alicia Davis,F,29
4570,AKX,2017-05-09,2018-03-08,303,Tuesday,909836,USD,27470,499999,133441,0.05494010988021976,4.857699308336367,0.26688253376506754,25-40,F,ghogan,sheila85@weber-jordan.com,Alicia Davis,F,29
4571,KTR,2018-03-19,2018-04-26,38,Monday,568737,EUR,39968,499997,514354,0.07993647961887772,12.869145316253002,1.0287141722850337,40-60,F,ghogan,sheila85@weber-jordan.com,Alicia Davis,F,29
4572,BYU,2017-06-10,2017-12-26,199,Saturday,384082,USD,45307,499997,360930,0.09061454368726213,7.9663186704041316,0.7218643311859871,40-45,M,ghogan,sheila85@weber-jordan.com,Alicia Davis,F,29
4573,GRZ,2018-07-22,2019-08-04,378,Sunday,328757,EUR,17104,499998,149218,0.03420813683254733,8.724158091674463,0.298437193748775,20-30,M,mccoykristine,lauren98@anderson.info,Adriana Powers,F,39
4574,GRZ,2018-11-22,2019-06-15,205,Thursday,237032,EUR,5982,499999,51838,0.011964023928047856,8.665663657639586,0.1036762073524147,30-45,B,mccoykristine,lauren98@anderson.info,Adriana Powers,F,39
4575,KTR,2017-02-12,2019-10-31,991,Sunday,396723,USD,37549,500001,170005,0.07509784980430038,4.527550667128286,0.34000931998136,45-55,M,mccoykristine,lauren98@anderson.info,Adriana Powers,F,39
4576,BYU,2018-07-20,2020-06-07,688,Friday,470519,USD,22098,500000,238922,0.044196,10.811928681328627,0.477844,35-55,F,mccoykristine,lauren98@anderson.info,Adriana Powers,F,39
4577,KTR,2018-05-16,2018-10-17,154,Wednesday,138684,EUR,55216,499996,109873,0.1104328834630677,1.9898761228629382,0.21974775798206386,30-45,B,mccoykristine,lauren98@anderson.info,Adriana Powers,F,39
4578,KTR,2019-03-30,2020-09-03,523,Saturday,316666,USD,55018,499999,176020,0.11003622007244014,3.199316587298702,0.35204070408140814,35-50,M,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4579,AKX,2018-05-23,2019-06-04,377,Wednesday,29843,GBP,57291,500001,24357,0.11458177083645833,0.4251453107817982,0.04871390257219486,35-60,M,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4580,AKX,2017-10-31,2018-10-31,365,Tuesday,29209,USD,94851,499998,5306,0.18970275881103524,0.05594036963237077,0.010612042448169793,30-45,F,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4581,KTR,2018-10-27,2018-12-19,53,Saturday,657890,USD,38854,499999,622884,0.07770815541631083,16.031399598496936,1.245770491540983,35-55,F,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4582,KTR,2019-08-20,2020-12-06,474,Tuesday,714865,GBP,34585,500000,677043,0.06917,19.57620355645511,1.354086,40-60,M,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4583,KTR,2019-06-18,2020-12-23,554,Tuesday,298958,EUR,7299,500001,119614,0.014597970804058391,16.387724345800795,0.2392275215449569,40-50,F,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4584,BYU,2018-05-17,2019-02-11,270,Thursday,764948,EUR,69321,499999,12897,0.13864227728455458,0.1860475180681179,0.025794051588103176,20-25,B,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4585,BYU,2019-06-19,2020-03-20,275,Wednesday,184923,EUR,50895,499998,182021,0.10179040716162864,3.5764023970920524,0.3640434561738247,25-35,F,lloydjessica,hernandezscott@hotmail.com,Kristen Miller,F,18
4586,KTR,2019-07-01,2020-11-06,494,Monday,776709,GBP,8216,500002,662872,0.016431934272262912,80.68062317429406,1.3257386970452119,25-35,F,john31,ibutler@hotmail.com,Lisa Lynch,F,52
4587,GRZ,2019-11-03,2020-05-26,205,Sunday,985156,EUR,36725,499999,387067,0.0734501469002938,10.539605173587475,0.7741355482710965,30-50,M,john31,ibutler@hotmail.com,Lisa Lynch,F,52
4588,KTR,2018-09-03,2019-09-14,376,Monday,889960,GBP,26597,500002,731036,0.0531937872248511,27.485656277023725,1.462066151735393,40-45,F,laura46,medinapaul@gmail.com,David Stone,M,44
4589,BYU,2018-04-18,2019-06-06,414,Wednesday,446920,EUR,12109,499997,64573,0.02421814530887185,5.332645139978529,0.1291467748806493,35-55,M,laura46,medinapaul@gmail.com,David Stone,M,44
4590,KTR,2019-05-29,2020-08-25,454,Wednesday,696716,EUR,42062,499999,565061,0.0841241682483365,13.434002187247398,1.1301242602485204,20-25,B,laura46,medinapaul@gmail.com,David Stone,M,44
4591,AKX,2018-06-12,2020-08-23,803,Tuesday,991402,GBP,72550,499995,804259,0.14510145101451014,11.085582356995175,1.6085340853408534,20-35,B,laura46,medinapaul@gmail.com,David Stone,M,44
4592,AKX,2017-09-19,2019-09-17,728,Tuesday,398770,USD,38005,500000,102976,0.07601,2.70953821865544,0.205952,35-55,F,laura46,medinapaul@gmail.com,David Stone,M,44
4593,GRZ,2017-02-12,2018-07-12,515,Sunday,51867,USD,25944,500002,10291,0.051887792448830204,0.3966620413197656,0.020581917672329312,30-35,M,laura46,medinapaul@gmail.com,David Stone,M,44
4594,GRZ,2018-02-23,2019-01-20,331,Friday,910779,GBP,19291,500002,441839,0.03858184567261731,22.903893007101757,0.8836744653021388,40-55,M,laura46,medinapaul@gmail.com,David Stone,M,44
4595,GRZ,2018-03-07,2019-10-01,573,Wednesday,531239,GBP,30927,499997,120813,0.061854371126226756,3.9063924725967603,0.24162744976469858,20-35,F,laura46,medinapaul@gmail.com,David Stone,M,44
4596,KTR,2018-07-10,2019-06-11,336,Tuesday,761838,GBP,42816,500002,344903,0.0856316574733701,8.055469917787743,0.6898032407870368,40-55,B,floresjasmine,ruth24@wallace.com,Steven Kane,M,38
4597,AKX,2018-02-26,2018-05-08,71,Monday,543432,EUR,61619,499999,461647,0.12323824647649295,7.491958649117967,0.9232958465916932,35-45,M,floresjasmine,ruth24@wallace.com,Steven Kane,M,38
4598,KTR,2018-01-28,2019-12-24,695,Sunday,166347,EUR,37879,500003,14516,0.07575754545472727,0.3832202539665778,0.029031825809045144,30-40,M,floresjasmine,ruth24@wallace.com,Steven Kane,M,38
4599,GRZ,2019-01-08,2020-07-21,560,Tuesday,668202,GBP,37056,499996,70928,0.07411259290074321,1.9140759930915372,0.14185713485707885,30-40,M,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4600,GRZ,2018-01-28,2018-10-28,273,Sunday,54193,GBP,87013,499999,29549,0.1740263480526961,0.33959293438911425,0.05909811819623639,20-40,B,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4601,BYU,2018-05-15,2019-12-17,581,Tuesday,631671,GBP,63286,500000,551905,0.126572,8.720807129538919,1.10381,35-45,F,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4602,KTR,2018-04-17,2020-03-30,713,Tuesday,100417,GBP,35213,499996,62019,0.0704265634125073,1.7612529463550393,0.12403899231193849,25-35,B,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4603,KTR,2018-07-15,2019-05-16,305,Sunday,944826,EUR,66779,499999,53652,0.13355826711653423,0.8034262268078288,0.10730421460842922,25-30,B,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4604,KTR,2019-07-30,2019-05-10,-81,Tuesday,472368,EUR,24357,499999,99608,0.04871409742819486,4.089501991214025,0.19921639843279687,35-50,F,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4605,KTR,2019-08-05,2020-10-10,432,Monday,552146,USD,21079,500000,363186,0.042158,17.22975473219792,0.726372,25-40,M,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4606,AKX,2019-04-24,2019-10-21,180,Wednesday,115034,EUR,63368,499999,10359,0.12673625347250694,0.1634736775659639,0.02071804143608287,30-35,F,zbush,whitneychristopher@howard-wilson.org,Teresa Thompson,F,85
4607,KTR,2018-05-08,2019-09-27,507,Tuesday,283535,EUR,31542,499999,4393,0.06308412616825233,0.1392746179696912,0.008786017572035143,25-40,M,munozhoward,criley@yahoo.com,Ryan Perez,M,41
4608,BYU,2018-02-12,2019-11-07,633,Monday,90652,USD,44812,499999,16369,0.0896241792483585,0.3652816209943765,0.03273806547613095,25-45,F,munozhoward,criley@yahoo.com,Ryan Perez,M,41
4609,AKX,2018-10-27,2019-02-19,115,Saturday,443660,EUR,8647,499997,353243,0.01729410376462259,40.851509193940096,0.7064902389414337,25-40,M,munozhoward,criley@yahoo.com,Ryan Perez,M,41
4610,BYU,2018-03-20,2018-11-15,240,Tuesday,673768,GBP,5720,499998,267553,0.011440045760183041,46.775,0.5351081404325617,20-30,M,munozhoward,criley@yahoo.com,Ryan Perez,M,41
4611,KTR,2018-03-18,2018-12-10,267,Sunday,635911,GBP,30217,499998,538763,0.060434241736966945,17.82979779594268,1.0775303101212406,30-55,B,munozhoward,criley@yahoo.com,Ryan Perez,M,41
4612,GRZ,2019-08-04,2020-12-29,513,Sunday,518662,EUR,79684,500002,496535,0.15936736253054987,6.231301139501029,0.993066027735889,35-55,F,fking,richard16@richard.org,Joshua Huang,M,76
4613,AKX,2018-05-18,2018-01-09,-129,Friday,396694,EUR,7492,500000,297888,0.014984,39.76081153230112,0.595776,20-30,B,fking,richard16@richard.org,Joshua Huang,M,76
4614,KTR,2017-10-11,2019-03-24,529,Wednesday,922159,GBP,25573,500000,428772,0.051146,16.766589762640283,0.857544,35-40,F,fking,richard16@richard.org,Joshua Huang,M,76
4615,BYU,2017-05-12,2018-12-15,582,Friday,604776,USD,8399,499999,464666,0.016798033596067193,55.323967138945115,0.9293338586677173,45-50,B,fking,richard16@richard.org,Joshua Huang,M,76
4616,BYU,2018-08-08,2020-06-06,668,Wednesday,680681,GBP,39457,499998,36362,0.07891431565726263,0.9215601794358416,0.07272429089716359,35-55,M,fking,richard16@richard.org,Joshua Huang,M,76
4617,BYU,2017-11-21,2018-11-28,372,Tuesday,928794,USD,25727,500000,463105,0.051454,18.000738523729932,0.92621,25-30,M,fking,richard16@richard.org,Joshua Huang,M,76
4618,GRZ,2018-01-08,2019-08-29,598,Monday,544477,EUR,23893,499999,132226,0.04778609557219114,5.534089482275143,0.2644525289050578,25-45,F,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4619,GRZ,2019-07-18,2019-07-27,9,Thursday,11442,EUR,18956,500000,2404,0.037912,0.12682000422029965,0.004808,40-45,F,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4620,GRZ,2018-09-23,2020-03-01,525,Sunday,208887,USD,54948,500002,407,0.10989556041775833,0.007407002984640023,0.0008139967440130239,35-55,M,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4621,BYU,2019-07-27,2019-11-26,122,Saturday,956938,EUR,39531,500000,303184,0.079062,7.669525182767955,0.606368,20-25,B,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4622,GRZ,2018-04-27,2019-12-24,606,Friday,326202,USD,36645,500000,249309,0.07329,6.803356528857962,0.498618,40-55,M,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4623,GRZ,2019-10-05,2021-04-21,564,Saturday,51449,GBP,17021,499999,16878,0.034042068084136165,0.991598613477469,0.03375606751213502,30-40,M,michaeloconnor,walkermichelle@yahoo.com,Ariana Heath,F,40
4624,KTR,2017-11-21,2019-04-04,499,Tuesday,698219,USD,42610,500002,203401,0.08521965912136352,4.773550809669092,0.4068003727985088,25-30,F,courtney72,garyjohnson@yahoo.com,Austin Bradford,M,20
4625,BYU,2019-06-23,2020-05-23,335,Sunday,752020,USD,57957,500000,482287,0.115914,8.321462463550564,0.964574,35-45,F,courtney72,garyjohnson@yahoo.com,Austin Bradford,M,20
4626,AKX,2017-04-10,2019-10-02,905,Monday,408872,EUR,9907,499998,280599,0.019814079256317025,28.32330675280105,0.5612002448009792,25-45,B,courtney72,garyjohnson@yahoo.com,Austin Bradford,M,20
4627,GRZ,2019-04-04,2020-08-12,496,Thursday,10161,USD,32165,500001,613,0.06432987134025732,0.019057982278874553,0.001225997548004904,40-60,M,jeremy04,delacruzjessica@obrien.com,Tracy Roach,M,37
4628,AKX,2018-06-17,2018-02-08,-129,Sunday,466424,USD,60094,499997,287714,0.1201887211323268,4.787732552334676,0.5754314525887155,20-25,F,jeremy04,delacruzjessica@obrien.com,Tracy Roach,M,37
4629,BYU,2017-12-24,2019-10-07,652,Sunday,135791,EUR,22075,499996,131769,0.04415035320282562,5.969150622876557,0.26354010832086655,30-35,B,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4630,AKX,2017-10-23,2019-02-21,486,Monday,932103,USD,11727,500001,380180,0.023453953092093815,32.41920354736932,0.7603584792830415,20-30,F,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4631,AKX,2018-06-28,2018-12-20,175,Thursday,494087,GBP,45807,500001,262432,0.09161381677236645,5.729080708188705,0.5248629502740995,20-35,B,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4632,AKX,2017-11-11,2018-07-21,252,Saturday,789640,EUR,19130,499998,561028,0.038260153040612165,29.327130162049137,1.122060488241953,45-50,F,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4633,BYU,2017-12-26,2018-02-14,50,Tuesday,865884,EUR,25772,499999,387406,0.05154410308820618,15.032050287133323,0.7748135496270993,40-60,B,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4634,GRZ,2018-07-25,2019-04-23,272,Wednesday,305823,GBP,32006,500003,47697,0.06401161593030442,1.490251827782291,0.09539342763943416,30-50,M,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4635,KTR,2019-06-08,2019-10-30,144,Saturday,349890,GBP,88655,500001,304795,0.17730964538070923,3.4379899610851052,0.6095887808224384,30-50,F,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4636,AKX,2018-05-27,2019-10-18,509,Sunday,243713,GBP,51632,499996,119854,0.10326482611860895,2.3213123644251628,0.23970991767934144,40-50,B,karengonzalez,khorn@hotmail.com,Curtis Reilly,M,76
4637,AKX,2019-08-14,2021-09-08,756,Wednesday,297828,GBP,28946,500000,60585,0.057892,2.0930353071236096,0.12117,30-50,F,lutzheather,westjennifer@yahoo.com,Larry Hill,M,87
4638,KTR,2019-12-06,2021-04-25,506,Friday,495698,GBP,44943,500000,245397,0.089886,5.460182898337894,0.490794,45-65,B,lutzheather,westjennifer@yahoo.com,Larry Hill,M,87
4639,BYU,2017-11-18,2019-10-05,686,Saturday,34989,GBP,27553,500000,15953,0.055106,0.5789932130802453,0.031906,30-35,F,lutzheather,westjennifer@yahoo.com,Larry Hill,M,87
4640,KTR,2019-08-04,2019-07-06,-29,Sunday,92477,USD,15027,499998,85412,0.030054120216480865,5.6839023091768155,0.17082468329873318,25-45,M,james49,joshuamaddox@rowland.org,Tiffany Edwards,F,36
4641,BYU,2018-03-09,2018-09-17,192,Friday,90421,EUR,41490,499998,39351,0.08298033192132769,0.9484454085321764,0.07870231480925924,45-65,M,james49,joshuamaddox@rowland.org,Tiffany Edwards,F,36
4642,AKX,2018-07-13,2020-06-25,713,Friday,397203,GBP,27997,499996,210377,0.05599444795558364,7.514269386005643,0.4207573660589285,25-40,F,ibullock,lisajones@young-butler.com,Julie Keller,F,81
4643,GRZ,2018-03-24,2018-07-14,112,Saturday,540243,EUR,8577,500000,181404,0.017154,21.15005246589717,0.362808,20-30,B,ibullock,lisajones@young-butler.com,Julie Keller,F,81
4644,KTR,2019-08-04,2021-03-01,575,Sunday,731428,GBP,16066,499998,623088,0.03213212852851412,38.78302004232541,1.246180984723939,40-45,M,ibullock,lisajones@young-butler.com,Julie Keller,F,81
4645,KTR,2018-06-20,2019-11-07,505,Wednesday,66350,EUR,18067,500000,15137,0.036134,0.8378258703713953,0.030274,30-45,B,bwilliams,wooddorothy@yahoo.com,Maria Rodriguez,F,27
4646,GRZ,2018-11-24,2020-06-04,558,Saturday,401629,GBP,53723,499999,324034,0.10744621489242978,6.031569346462409,0.6480692961385923,40-60,B,bwilliams,wooddorothy@yahoo.com,Maria Rodriguez,F,27
4647,BYU,2018-10-16,2020-01-31,472,Tuesday,343724,EUR,40031,500004,23731,0.08006135950912392,0.5928155679348505,0.047461620307037544,20-40,M,bwilliams,wooddorothy@yahoo.com,Maria Rodriguez,F,27
4648,AKX,2018-10-11,2019-09-01,325,Thursday,258973,EUR,35324,500002,35716,0.07064771740913037,1.0110972709772392,0.0714317142731429,20-30,B,watsonalfred,llam@cole.net,Frank Williams,M,56
4649,AKX,2018-03-26,2019-08-17,509,Monday,30999,USD,79431,500000,18800,0.158862,0.23668341075902355,0.0376,25-45,F,watsonalfred,llam@cole.net,Frank Williams,M,56
4650,BYU,2018-01-14,2019-07-30,562,Sunday,256954,GBP,64183,499999,3386,0.12836625673251348,0.052755402520916754,0.0067720135440270885,35-55,B,matthewmaxwell,heatherfrench@hotmail.com,Jennifer Martinez,F,28
4651,GRZ,2019-07-08,2019-03-09,-121,Monday,331507,GBP,94985,499996,300544,0.18997151977215818,3.1641206506290467,0.60109280874247,35-40,M,matthewmaxwell,heatherfrench@hotmail.com,Jennifer Martinez,F,28
4652,KTR,2019-07-02,2020-01-21,203,Tuesday,953700,USD,17383,500000,765825,0.034766,44.055974227693724,1.53165,40-50,F,matthewmaxwell,heatherfrench@hotmail.com,Jennifer Martinez,F,28
4653,BYU,2018-03-08,2020-07-17,862,Thursday,621783,USD,39949,500003,227638,0.07989752061487632,5.698215224411125,0.45527326836038984,25-35,B,matthewmaxwell,heatherfrench@hotmail.com,Jennifer Martinez,F,28
4654,KTR,2017-10-12,2018-03-17,156,Thursday,346565,GBP,37465,500000,54868,0.07493,1.4645135459762444,0.109736,25-50,F,matthewmaxwell,heatherfrench@hotmail.com,Jennifer Martinez,F,28
4655,BYU,2018-07-12,2019-07-16,369,Thursday,634560,USD,63538,500001,619619,0.1270757458485083,9.751943718719506,1.239235521528957,30-40,B,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4656,AKX,2018-10-07,2020-05-06,577,Sunday,520033,GBP,74422,500001,342741,0.1488437023125954,4.605372067399425,0.685480629038742,40-45,F,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4657,KTR,2018-03-03,2019-12-22,659,Saturday,142318,USD,6160,499999,75628,0.01232002464004928,12.277272727272727,0.15125630251260502,30-40,M,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4658,AKX,2019-02-17,2019-11-07,263,Sunday,316688,GBP,77775,499999,70709,0.1555503111006222,0.9091481838637094,0.14141828283656568,40-50,F,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4659,BYU,2018-11-07,2019-07-24,259,Wednesday,459862,USD,72800,499996,414668,0.14560116480931848,5.695989010989011,0.8293426347410779,35-45,M,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4660,GRZ,2018-12-06,2019-01-25,50,Thursday,392468,GBP,31177,499996,313385,0.06235449883599069,10.051801007152708,0.6267750142001136,30-50,F,fcook,gibsontommy@johnson-hanson.biz,Martin Brown,M,60
4661,GRZ,2019-05-05,2020-11-25,570,Sunday,868684,GBP,42686,499999,653664,0.08537217074434149,15.313311155882491,1.3073306146612294,40-60,F,evelynlove,iwilson@wong.com,Pamela Atkins,F,43
4662,KTR,2018-06-23,2019-08-15,418,Saturday,836104,EUR,50541,500002,652747,0.10108159567361731,12.915197562375102,1.3054887780448878,20-35,F,evelynlove,iwilson@wong.com,Pamela Atkins,F,43
4663,BYU,2019-11-08,2020-08-23,289,Friday,555007,EUR,31762,499998,180372,0.06352425409701638,5.678861532649077,0.3607454429817719,20-30,F,evelynlove,iwilson@wong.com,Pamela Atkins,F,43
4664,BYU,2018-12-11,2020-10-01,660,Tuesday,824554,EUR,13107,499996,499612,0.02621420971367771,38.11795223926146,0.9992319938559509,35-55,M,evelynlove,iwilson@wong.com,Pamela Atkins,F,43
4665,KTR,2018-08-22,2019-04-10,231,Wednesday,803671,GBP,11940,499997,726363,0.023880143280859686,60.834422110552765,1.4527347164082984,20-40,F,elijah32,stephen53@nelson-jacobs.com,Pamela Griffin,F,89
4666,AKX,2019-03-22,2020-11-06,595,Friday,933645,USD,20778,499999,38660,0.04155608311216622,1.8606218115314275,0.07732015464030928,30-35,M,elijah32,stephen53@nelson-jacobs.com,Pamela Griffin,F,89
4667,BYU,2018-04-28,2018-12-20,236,Saturday,365513,GBP,28698,500001,272776,0.05739588520822959,9.505052616907102,0.5455509088981823,25-30,B,elijah32,stephen53@nelson-jacobs.com,Pamela Griffin,F,89
4668,KTR,2018-08-24,2019-10-04,406,Friday,502051,GBP,32741,499999,78038,0.06548213096426193,2.383494700833817,0.1560763121526243,40-65,M,elijah32,stephen53@nelson-jacobs.com,Pamela Griffin,F,89
4669,KTR,2019-05-24,2019-09-30,129,Friday,484274,GBP,40262,500000,467672,0.080524,11.615717053300878,0.935344,40-45,F,gentrykyle,qmiller@whitehead.com,Breanna Gonzalez,F,29
4670,GRZ,2018-02-18,2018-11-15,270,Sunday,223324,USD,14537,500001,200496,0.029073941852116297,13.792116667813167,0.40099119801760397,40-50,F,gentrykyle,qmiller@whitehead.com,Breanna Gonzalez,F,29
4671,KTR,2017-10-18,2018-09-25,342,Wednesday,601292,EUR,44868,500002,431331,0.08973564105743577,9.613332441829366,0.8626585493658026,25-45,M,gentrykyle,qmiller@whitehead.com,Breanna Gonzalez,F,29
